종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"083790","크리스탈지노믹스","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"70746486","500","35373243000","원(KRW)","정인철, 신승수","031-628-2700","경기도 성남시 분당구  대왕판교로 700 코리아바이오파크 A동 5층, 6층, 7층"
"045520","크린앤사이언스","KOSDAQ","우량기업부",,"032901","일반 목적용 기계 제조업","12",,"6500000","500","3650000000","원(KRW)","곽규범","02  -551 -0221","서울 강남구 삼성동 159-1 무역회관 903-1호 "
"036170","클라우드에어","KOSDAQ","중견기업부",,"032601","반도체 제조업","12",,"61365626","1000","61365626000","원(KRW)","하관호","031 -205 -5300","경기도 수원시 영통구 신원로 170 (신동) "
"214150","클래시스","KOSDAQ","우량기업부",,"032701","의료용 기기 제조업","12",,"64776702","100","6477670200","원(KRW)","Seung Han Baek","02-1544-3481","서울특별시 강남구 테헤란로 208 클래시스"
"352770","클리노믹스","KOSDAQ","기술성장기업부","기술성장기업","032103","의료용품 및 기타 의약 관련제품 제조업","12",,"13620141","100","1362014100","원(KRW)","정종태, 김병철(각자 대표이사)","070-8286-6966","울산광역시 울주군 언양읍 유니스트길 50 110동 3층 307호"
"237880","클리오","KOSDAQ","중견기업부",,"032004","기타 화학제품 제조업","12",,"18071353","500","9035676500","원(KRW)","한현옥","02-514-0056","서울특별시 성동구 왕십리로 66 - "
"139670","키네마스터","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"13813478","500","6906739000","원(KRW)","홍기태, 송광은(공동대표)","02-2194-5300","서울특별시 서초구 반포대로24길 21 1, 2층 "
"020120","키다리스튜디오","KOSPI",,,"106301","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","12",,"36970766","500","18485383000","원(KRW)","김영훈","02-6320-8500","서울특별시 성동구 연무장11길 8 성수2가 273-50 "
"413600","키움제6호스팩","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"3430000","100","343000000","원(KRW)","신가형","02-3787-5072","서울특별시 영등포구 여의나루로4길 18 "
"433530","키움제7호스팩","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"4105000","100","410500000","원(KRW)","박정근","02-3787-3974","서울특별시 영등포구 여의나루로4길 18 "
"039490","키움증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"26219513","5000","131097565000","원(KRW)","황현순","02-3787-5000","서울특별시 영등포구 여의나루로4길 18 여의도동,키움파이낸스스퀘어빌딩"
"054780","키이스트","KOSDAQ","중견기업부",,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"19547793","500","9773896500","원(KRW)","박성혜","02-3444-2002","서울특별시 강남구 학동로11길 30 - "
"336040","타스컴","KONEX","일반기업부",,"137001","자연과학 및 공학 연구개발업","12","한화투자","4084133","500","2042066500","원(KRW)","이인근","031-433-6620","경기도 안양시 동안구 학의로 268 824호, (관양동,안양메가벨리) "
"219130","타이거일렉","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"6314290","500","3157145000","원(KRW)","이경섭(단독 대표이사)","032)579-4100","인천광역시 남구 염전로187번길 33 "
"346010","타이드","KONEX","일반기업부",,"032602","전자부품 제조업","12","한화투자","4860062","500","2430031000","원(KRW)","조경종","02-6673-0934","서울특별시 금천구 가산디지털1로 128 "
"318660","타임기술","KONEX","일반기업부",,"105802","소프트웨어 개발 및 공급업","12","SK증권","2152101","500","1076050500","원(KRW)","주양효","055-281-6540","경상남도 창원시 성산구 완암로 50, 메카동 813호 (성산동, SK테크노파크) "
"434190","탈로스","KONEX","일반기업부",,"032802","일차전지 및 축전지 제조업","12","교보증권","3107159","1000","3107159000","원(KRW)","채재호","0313376500","경기도 안양시 동안구 학의로 282 금강펜테리움IT타워 1701호~1708호 "
"360070","탑머티리얼","KOSDAQ","벤처기업부",,"032802","일차전지 및 축전지 제조업","12",,"7984343","500","3992171500","원(KRW)","노환진","0316329876","경기도 이천시 호법면 덕평로 554-30 "
"180060","탑선","KONEX","일반기업부",,"032809","기타 전기장비 제조업","12","NH투자증권","9241666","500","4620833000","원(KRW)","윤정택","061-399-1500","전라남도 장성군 동화면 전자농공단지길 32 "
"065130","탑엔지니어링","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"15976257","500","8324128500","원(KRW)","권오준","031-8039-1000","경상북도 구미시  고아읍 농공단지길 53-17 "
"134580","탑코미디어","KOSDAQ","중견기업부",,"032604","통신 및 방송 장비 제조업","12",,"20059844","500","10029922000","원(KRW)","유정석","02-3400-4600","서울특별시 강남구 언주로 726 14층(논현동, 두산빌딩)"
"014580","태경비케이","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"27583100","500","13791550000","원(KRW)","김민정,정구일 (각자 대표이사)","02-3661-8018","서울특별시 강서구  공항대로 467 (등촌동) "
"015890","태경산업","KOSPI",,,"032001","기초 화학물질 제조업","12",,"29228750","500","14614375000","원(KRW)","김해련, 김민정, 박충기 (각자 대표이사)","031-206-0071","서울특별시 강서구 공항대로 467 4층(등촌동)"
"006890","태경케미컬","KOSPI",,,"032001","기초 화학물질 제조업","12",,"11600000","500","5800000000","원(KRW)","박기환","02-3661-8011","서울특별시 강서구  공항대로 467 (등촌동) "
"023160","태광","KOSDAQ","우량기업부",,"032401","1차 철강 제조업","12",,"26500000","500","13250000000","원(KRW)","윤 성 덕","051-970-6600","부산광역시 강서구  녹산산업대로 117-12 "
"003240","태광산업","KOSPI",,,"032005","화학섬유 제조업","12",,"1113400","5000","5567000000","원(KRW)","조진환, 정철현 (각자 대표이사)","02-3406-0866","서울특별시 중구  동호로 310 (장충동2가)"
"011280","태림포장","KOSPI",,,"031702","골판지, 종이 상자 및 종이용기 제조업","12",,"70805940","500","35402970000","원(KRW)","이복진","031-499-3333","경기도 시흥시 공단1대로379번안길 74 "
"323280","태성","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"25237230","100","2523723000","원(KRW)","김종학","02-2004-9452","경기도 안산시 단원구 해안로 228 (원시동, ㈜태성)"
"053620","태양","KOSDAQ","우량기업부",,"032509","기타 금속 가공제품 제조업","12",,"8600000","500","4300000000","원(KRW)","현창수","02-2186-1291","충청남도 천안시 서북구  업성1길 27 태양산업(주) "
"052960","태양3C","KONEX","일반기업부",,"074502","자동차 부품 및 내장품 판매업","12","키움증권","4887078","500","2443539000","원(KRW)","황창순","02-788-9361","강원도 홍천군 홍천읍 농공단지길 23-21 "
"004100","태양금속","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"36700000","500","20000000000","원(KRW)","한우삼. 한하워드성(각자 대표이사)","031-490-5500","경기도 안산시 단원구  해봉로 212 (성곡동)"
"116100","태양기계","KONEX","일반기업부",,"033003","자동차 신품 부품 제조업","12","신한증권","6239986","500","3119993000","원(KRW)","박창엽","031-354-9150","경기도 화성시 팔탄면 푸른들판로 843-24 "
"009410","태영건설","KOSPI",,,"064102","토목 건설업","12",,"38899098","500","20100620000","원(KRW)","이재규","031-910-6999","경기도 광명시 신기로 20 -"
"044490","태웅","KOSDAQ","중견기업부",,"032509","기타 금속 가공제품 제조업","12",,"20007381","500","10003690500","원(KRW)","장희상","051-329-5000","부산광역시 강서구  녹산산단27로 67 "
"124560","태웅로직스","KOSDAQ","우량기업부",,"085209","기타 운송관련 서비스업","12",,"38416584","100","3841658400","원(KRW)","한재동","02-2029-4300","서울특별시 강남구 테헤란로37길 13-6, 9층 (역삼동, 유니빌딩) "
"001420","태원물산","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"7600000","500","3800000000","원(KRW)","남기영","02-555-4301","서울특별시 강남구 테헤란로86길 14 (대치동)"
"007980","태평양물산","KOSPI",,,"031401","봉제의복 제조업","12",,"48636071","500","25199113000","원(KRW)","임석원","02-850-9000","서울특별시 구로구 디지털로31길 12 태평양물산 "
"191420","테고사이언스","KOSDAQ","벤처기업부",,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"8108834","500","4054417000","원(KRW)","전세화","02-818-2900","서울특별시 강서구 마곡중앙8로 93 (마곡동, 테고사이언스) "
"073640","테라사이언스","KOSDAQ","중견기업부",,"032509","기타 금속 가공제품 제조업","12",,"91613800","100","9161380000","원(KRW)","이종석","055-213-7000","경남 창원시 성주동 30-5번지 "
"066700","테라젠이텍스","KOSDAQ","우량기업부",,"032102","의약품 제조업","12",,"32474435","500","16237217500","원(KRW)","고진업, 박시홍","(031)497-4100","경기도 안산시 단원구 산단로 68번길 58(초지동) "
"095610","테스","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"19768226","500","9884113000","원(KRW)","주숭일, 이재호 (각자 대표이사)","031-323-2552","경기도 용인시 처인구 양지면 중부대로 2374-36 "
"055490","테이팩스","KOSPI",,,"032202","플라스틱제품 제조업","12",,"4717650","500","3771825000","원(KRW)","김상구","031-8047-4100","경기도 수원시 영통구 대학4로 17 제8층 812호, 813호(이의동, 에이스광교타워 1차)"
"308700","테크엔","KONEX","일반기업부",,"032804","전구 및 조명장치 제조업","12","상상인","4000000","100","400000000","원(KRW)","이지원,박철(각자 대표이사)","053-593-5678","대구광역시 달성군 구지면 국가산단대로50길 99 "
"064520","테크엘","KOSDAQ","중견기업부",,"032601","반도체 제조업","12",,"11247220","500","5623610000","원(KRW)","김재창","031-8020-6000","경기도 화성시  동탄면 경기동로 548 "
"089030","테크윙","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"37353645","500","18977721500","원(KRW)","나윤성, 장 남 각자대표","031-378-5640","경기도 화성시 동탄면 동탄산단6길 37 "
"258050","테크트랜스","KONEX","일반기업부",,"032509","기타 금속 가공제품 제조업","12","유안타증권","9720091","100","972009100","원(KRW)","유재인","053-815-8830","경상북도 경산시 원효로 343(주) 테크트랜스 "
"054450","텔레칩스","KOSDAQ","벤처기업부",,"032601","반도체 제조업","12",,"13855911","500","6927955500","원(KRW)","이장규","(02)3443-6792","경기도 성남시 수정구 금토로80번길 27 ㈜텔레칩스 판교사옥"
"091440","텔레필드","KOSDAQ","벤처기업부",,"032604","통신 및 방송 장비 제조업","12",,"10237989","500","5118994500","원(KRW)","박노택","031-730-5900","경기도 성남시 분당구  판교로 255 이-301(삼평동, 판교이노밸리)"
"078000","텔코웨어","KOSPI",,,"106301","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","12",,"9702706","500","5026353000","원(KRW)","금한태","02 -2105-9800","서울특별시 서초구  법원로3길 20-7 "
"200230","텔콘RF제약","KOSDAQ","중견기업부",,"032604","통신 및 방송 장비 제조업","12",,"111881453","100","11188145300","원(KRW)","김지훈","031-371-8502","경기도 용인시 기흥구 공세로 54 -"
"214420","토니모리","KOSPI",,,"032004","기타 화학제품 제조업","12",,"24054799","200","4810959800","원(KRW)","김승철","02-591-3191","서울특별시 서초구 남부순환로 2557 토니모리 빌딩 "
"393210","토마토시스템","KONEX","일반기업부",,"105802","소프트웨어 개발 및 공급업","12","교보증권","4291222","500","2145611000","원(KRW)","이상돈","0234452194","서울특별시 강남구 논현로128길 5(논현동, 장뻘빌딩 5,6,8층) "
"215480","토박스코리아","KOSDAQ","중견기업부",,"074704","섬유, 의복, 신발 및 가죽제품 소매업","12",,"9614957","500","4807478500","원(KRW)","이선근","02-6101-3639","서울특별시 구로구 디지털로26길 111 7층 702호"
"051360","토비스","KOSDAQ","우량기업부",,"032605","영상 및 음향기기 제조업","12",,"16417058","500","8358529000","원(KRW)","김 용 범, 하 희 조 ","032-712-5112","인천 연수구 송도동 7-10 "
"045340","토탈소프트","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"8558040","500","4279020000","원(KRW)","최장수","070-4733-1000","부산광역시 해운대구 반송로513번길 66-39(석대동) "
"108230","톱텍","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"38023245","500","19147956000","원(KRW)","정지용","054-472-1100","경상북도 구미시 산동읍 5공단4로 28 - "
"079970","투비소프트","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"69940707","500","34970353500","원(KRW)","이경찬, 장선수 각자대표","02-2140-7700","서울특별시 강남구 봉은사로 617 인탑스빌딩 3, 4, 5층 (삼성동)"
"199800","툴젠","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"7913474","500","3956737000","원(KRW)","김영호, 이병화","02-873-8168","서울특별시 강서구 마곡중앙로 172 바이오이노베이션파크,8층"
"105550","트루윈","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"44332472","500","22166236000","원(KRW)","남용현","042-612-5000","대전광역시 유성구 엑스포로 385 (주)트루윈"
"290090","트윔","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"7359702","500","3679851000","원(KRW)","정한섭,정해주(각자 대표이사)","031-8055-8455","경기도 화성시 삼성1로4길 7-4 "
"026150","특수건설","KOSDAQ","중견기업부",,"064102","토목 건설업","12",,"17546331","500","8773165500","원(KRW)","김중헌, 김도헌 (각자 대표이사)","02-590-6400","서울특별시 서초구 서운로 7 - "
"322180","티라유텍","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"5491250","100","549125000","원(KRW)","김정하","02-3461-6531","서울특별시 강남구 학동로5길 7 "
"117730","티로보틱스","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"15268391","500","7634195500","원(KRW)","안승욱","031-716-4507","경기도 오산시 가장산업서북로 103-37 (지곶동)"
"033830","티비씨","KOSDAQ","중견기업부",,"106002","텔레비전 방송업","12",,"100000000","500","50000000000","원(KRW)","박석현","537601900","대구광역시 수성구 동대구로 23 "
"057680","티사이언티픽","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"55448455","500","27724227500","원(KRW)","김상우,유승재(각자대표)","02-2181-8000","서울특별시 강남구 강남대로 556 이투데이빌딩 18층"
"204610","티쓰리","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"65901720","100","6590172000","원(KRW)","홍민균","070-4050-8000","서울특별시 금천구 가산디지털1로 186, 3층 "
"064760","티씨케이","KOSDAQ","우량기업부",,"032309","기타 비금속 광물제품 제조업","12",,"11675000","500","5837500000","원(KRW)","신 히데오, 김영희 (각자대표)","(031)677-0277","경기도 안성시 미양면 개정산업단지로 71- "
"246710","티앤알바이오팹","KOSDAQ","기술성장기업부","기술성장기업","032101","기초 의약물질 및 생물학적 제제 제조업","12",,"21194418","500","10597209000","원(KRW)","윤원수","031-431-3344","경기도 시흥시 산기대학로 237, 540호(정왕동, 한국산업기술대학교 스마트허브 산학융합본부) &nbsp;"
"340570","티앤엘","KOSDAQ","중견기업부",,"032103","의료용품 및 기타 의약 관련제품 제조업","12",,"8128000","500","4464000000","원(KRW)","최윤소","031-323-3113","경기도 용인시 수지구 신수로 767 에이동 2401호"
"043220","티에스넥스젠","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"107901779","500","53950889500","원(KRW)","이형승, 조용준(공동대표이사)","02-544-3301","서울특별시 강남구 언주로 527 3층(역삼동, 강남텔레피아빌딩)"
"277880","티에스아이","KOSDAQ","기술성장기업부","이익미실현기업","032902","특수 목적용 기계 제조업","12",,"20150593","500","10075296500","원(KRW)","표인식","031-667-2623","경기도 화성시 향남읍 발안로 702-66 "
"131290","티에스이","KOSDAQ","우량기업부",,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"11061429","500","5530714500","원(KRW)","김철호, 오창수","041-581-9955","충청남도 천안시 서북구 직산읍 군수1길 189 -"
"019180","티에이치엔","KOSPI",,,"032809","기타 전기장비 제조업","12",,"18000000","500","9000000000","원(KRW)","이광연, 채승훈","053-583-3001","대구광역시 달서구 성서로71길 43 "
"425420","티에프이","KOSDAQ","벤처기업부",,"032602","전자부품 제조업","12",,"11381000","100","1138100000","원(KRW)","문성주","031-206-0541","경기도 화성시 반월길 50-8 "
"356860","티엘비","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"9832630","500","4916315000","원(KRW)","백성현","031-8040-2055","경기도 안산시 단원구 신원로 305 "
"062860","티엘아이","KOSDAQ","관리종목(소속부없음)",,"032601","반도체 제조업","12",,"9872720","500","4936360000","원(KRW)","홍세경","031-784-6800","경기도 성남시 중원구 양현로 405번길 12
티엘아이빌딩 7층, 8층, 9층 10층 "
"413300","티엘엔지니어링","KONEX","일반기업부",,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12","상상인","1231826","500","615913000","원(KRW)","서충옥","02-2135-1668","경기도 광명시 원광명로37번길 32 "
"363280","티와이홀딩스","KOSPI",,,"116409","기타 금융업","12",,"50929268","500","26092303000","원(KRW)","유종연","02-2090-6611","서울특별시 영등포구 여의공원로 111, 10층(여의도동) "
"321550","티움바이오","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"24209000","500","12104500000","원(KRW)","김훈택","070-4162-7320","경기도 성남시 분당구 대왕판교로644번길 49 4층(상평동, 다산타워)"
"091810","티웨이항공","KOSPI",,,"085101","항공 여객 운송업","12",,"194414272","500","97207136000","원(KRW)","정홍근","02-6250-4984","대구광역시 중구 동덕로 167 케이티대구타워 신관 10층 (동인동2가)"
"004870","티웨이홀딩스","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"109472167","500","54736083500","원(KRW)","황정현","02-2056-9800","서울특별시 성동구 아차산로 153 7층(성수동2가, 예림출판문화센터)"
"425040","티이엠씨","KOSDAQ","기술성장기업부","기술성장기업","032001","기초 화학물질 제조업","12",,"10623114","500","5311557000","원(KRW)","유원양","043-298-3333","충청북도 보은군 삼승면 남부로 3750-148(우진리,티이엠씨) "
"104480","티케이케미칼","KOSDAQ","우량기업부",,"032005","화학섬유 제조업","12",,"90895434","500","45447717000","원(KRW)","이태우","02-2001-6000","대구광역시 북구  원대로 128 연우빌딩 3층"
"081150","티플랙스","KOSDAQ","우량기업부",,"032509","기타 금속 가공제품 제조업","12",,"24268402","500","12134201000","원(KRW)","김영국","031-488-8800","경기도 안산시 단원구 엠티브이1로 75 (목내동, (주)티플랙스)"
"130740","티피씨글로벌","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"11276679","500","5638339500","원(KRW)","이정훈","053-854-7500","경상북도 경산시  진량읍 일연로 574 "
"217880","틸론","KONEX","일반기업부",,"105802","소프트웨어 개발 및 공급업","12","키움증권","5363645","500","2681822500","원(KRW)","최백준","02-2627-9000","서울특별시 강서구 마곡중앙14로 22틸론 "
"084730","팅크웨어","KOSDAQ","우량기업부",,"032604","통신 및 방송 장비 제조업","12",,"11109424","500","5554712000","원(KRW)","이흥복","02-589-9000","경기도 성남시 분당구 판교역로 240 삼환하이펙스 A동 9층 "
"046210","파나진","KOSDAQ","벤처기업부",,"032103","의료용품 및 기타 의약 관련제품 제조업","12",,"32136660","500","16068330000","원(KRW)","김명철","042-861-9295","대전광역시 유성구  테크노10로 54 "
"058530","파나케이아","KOSDAQ","관리종목(소속부없음)",,"032902","특수 목적용 기계 제조업","12",,"18078428","500","9039214000","원(KRW)","정인철","031-628-2605","경기 안산시 단원구 성곡동 728-3 시화공단 4바 204호 "
"034230","파라다이스","KOSDAQ","중견기업부",,"189102","유원지 및 기타 오락관련 서비스업","12",,"91672789","500","47397413500","원(KRW)","최성욱","02-2277-0190","서울특별시 중구 퇴계로 299 파라다이스빌딩 "
"033540","파라텍","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"73175379","200","14635075800","원(KRW)","정광원","02-795-2300","충청남도 서산시 수석산업로 51 -"
"043200","파루","KOSDAQ","벤처기업부",,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"41804315","500","20902157500","원(KRW)","강문식","061 -759 -5190","전남 순천시 서면 선평리 42-2 "
"214450","파마리서치","KOSDAQ","우량기업부",,"032103","의료용품 및 기타 의약 관련제품 제조업","12",,"10111930","500","5055965000","원(KRW)","각자대표이사 강기석
각자대표이사 김신규","033-645-7640","강원도 강릉시  과학단지로 77-19 &nbsp"
"217950","파마리서치바이오","KONEX","일반기업부",,"032102","의약품 제조업","12","하이증권","4064391","500","2032195500","원(KRW)","백승걸, 원치엽 (각자대표)","031-8039-1401","강원도 강릉시 사임당로 641-3 -"
"208340","파멥신","KOSDAQ","기술성장기업부","기술성장기업","032102","의약품 제조업","12",,"25678786","500","12839393000","원(KRW)","유진산","042-863-2017","대전광역시 유성구 유성대로1689번길 70 KT대덕2연구센터 연구2동 2층"
"005690","파미셀","KOSPI",,,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"60016964","500","30008482000","원(KRW)","김현수","02-3496-0114","서울특별시 강남구 언주로 874 (신사동, 쌍봉빌딩 7층) "
"177830","파버나인","KOSDAQ","벤처기업부",,"032602","전자부품 제조업","12",,"14288753","500","7144376500","원(KRW)","이제훈","032-814-6900","인천광역시 남동구 호구포로 33 (고잔동 728-2) 남동공단 157블럭 4로트 &nbsp"
"037070","파세코","KOSDAQ","우량기업부",,"032805","가정용 기기 제조업","12",,"20000000","500","10000000000","원(KRW)","유일한","031-492-8341","경기도 안산시 단원구 원시로 248 "
"150900","파수","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"11636922","500","5818461000","원(KRW)","조규곤","02-300-9000","서울특별시 마포구 상암동 1605 누리꿈스퀘어 비즈니스센타 17층 "
"037030","파워넷","KOSDAQ","벤처기업부",,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"19522052","1000","19522052000","원(KRW)","김상우, 이돈주(각자대표)","02-3282-0700","서울특별시 금천구 두산로 70 현대지식산업센터 B동 17층 "
"047310","파워로직스","KOSDAQ","우량기업부",,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"34420982","500","17442716000","원(KRW)","장동훈","043-219-5600","충청북도 청원군  옥산면 과학산업4로 163 "
"266870","파워풀엑스","KONEX","일반기업부",,"074604","생활용품 도매업","12","IBK증권","6408680","500","3204340000","원(KRW)","박인철","02-500-8088","서울특별시 강남구 논현로115길 13 파워풀엑스빌딩"
"368770","파이버프로","KOSDAQ","벤처기업부",,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"32854225","100","3285422500","원(KRW)","고연완","042-360-0010","대전광역시 유성구 가정북로 26-55 주식회사 파이버프로"
"170790","파이오링크","KOSDAQ","벤처기업부",,"032604","통신 및 방송 장비 제조업","12",,"6856330","500","3428165000","원(KRW)","조영철","02-2025-6900","서울특별시 금천구  가산디지털2로 98 IT캐슬 1동 401호"
"049120","파인디앤씨","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"30121693","500","15060846500","원(KRW)","홍성천,김종찬(각자대표)","031-463-8813","충청남도 아산시  음봉면 연암산로 169 (주)파인디엔씨 "
"038950","파인디지털","KOSDAQ","벤처기업부",,"032604","통신 및 방송 장비 제조업","12",,"10210765","500","5105382500","원(KRW)","김용훈","031-788-8800","경기도 성남시 분당구 성남대로925번길 41 "
"441270","파인엠텍","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"32827124","500","16413562000","원(KRW)","이재규","031-463-8800","경기도 안양시 만안구 전파로24번길 93(안양동) "
"106240","파인테크닉스","KOSDAQ","우량기업부",,"032604","통신 및 방송 장비 제조업","12",,"15923057","500","7961528500","원(KRW)","김근우","031-463-8800","경기도 안양시 만안구 덕천로 38 (주)파인테크닉스"
"131760","파인텍","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"42666974","500","21463396500","원(KRW)","강원일","02-711-7900","서울특별시 마포구 마포대로 38 내제2층202호(도화동)"
"065690","파커스","KOSDAQ","중견기업부",,"032601","반도체 제조업","12",,"14049331","500","7024665500","원(KRW)","박창식","02-3443-5360","충남 천안시 성거읍 천흥리316-4 "
"140860","파크시스템스","KOSDAQ","우량기업부",,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"6950509","500","3475254500","원(KRW)","박상일","031-546-6900","경기도 수원시 영통구 광교로 109, 4층(이의동, 나노소자특화팹센터) &nbsp"
"091700","파트론","KOSDAQ","우량기업부",,"032602","전자부품 제조업","12",,"58918214","500","29459107000","원(KRW)","Kim Jong-koo, Kim Won-keun","031-201-7700","경기도 화성시  삼성1로2길 22 (주)파트론"
"202960","판도라티비","KONEX","일반기업부",,"105802","소프트웨어 개발 및 공급업","12","IBK증권","11915582","500","5957791000","원(KRW)","김경익","070-4484-7100","경기도 성남시 분당구 대왕판교로644번길 49 DTC타워 11층 "
"032800","판타지오","KOSDAQ","중견기업부",,"189001","창작 및 예술관련 서비스업","06",,"96046170","100","9604617000","원(KRW)","신영진","02-3452-6100","서울특별시 강남구 삼성로 648 2층"
"318010","팜스빌","KOSDAQ","중견기업부",,"031007","기타 식품 제조업","12",,"7929338","500","3964669000","원(KRW)","이병욱","02-553-1323","서울특별시 강서구 마곡중앙8로3길 37 - "
"036580","팜스코","KOSPI",,,"031006","곡물가공품, 전분 및 전분제품 제조업","12",,"36727943","500","18363971500","원(KRW)","정학상","02-6200-9901","경기도 안성시  미양면 제2공단4길 33 "
"027710","팜스토리","KOSDAQ","우량기업부",,"031008","동물용 사료 및 조제식품 제조업","12",,"111416600","500","57508629000","원(KRW)","편명식, 배수한(각자대표)","02-501-1648","서울특별시 강남구  강남대로 310 유니온센터 3층 "
"004720","팜젠사이언스","KOSPI",,,"032102","의약품 제조업","12",,"15830890","500","7915445000","원(KRW)","김혜연 박희덕(각자)","02-2194-3532","경기 화성시 향남면 상신리 향남제약공단 902-5"
"225590","패션플랫폼","KOSDAQ","중견기업부",,"031401","봉제의복 제조업","12",,"26636713","100","2663671300","원(KRW)","박원희","02-573-1292","서울특별시 강남구 논현로28길 9 유진빌딩 3층"
"054300","팬스타엔터프라이즈","KOSDAQ","벤처기업부",,"032901","일반 목적용 기계 제조업","12",,"60783585","500","30391792500","원(KRW)","김현겸, 강병수","000-1577-3520","부산광역시 중구 해관로 30 팬스타크루즈프라자"
"068050","팬엔터테인먼트","KOSDAQ","중견기업부",,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"27694076","500","13847038000","원(KRW)","박영석","02-380-2100","서울특별시 마포구  월드컵북로58길 10 "
"028670","팬오션","KOSPI",,,"085001","해상 운송업","12",,"534569512","1000","534569512000","원(KRW)","김홍국, 안중호(각자 대표이사)","02-316-5114","서울특별시 종로구 종로5길 7 Tower 8 팬오션(주)"
"222110","팬젠","KOSDAQ","기술성장기업부","기술성장기업","032102","의약품 제조업","12",,"10677630","500","5338815000","원(KRW)","조중명","031-733-9165","경기도 수원시 영통구 신원로 306, 2동 4층(원천동 영통이노플렉스) &nbsp"
"010820","퍼스텍","KOSPI",,,"032502","무기 및 총포탄 제조업","12",,"48061460","500","24030730000","원(KRW)","손경석","031-627-4534","경상남도 창원시 성산구  남면로 485 퍼스텍(주)"
"016800","퍼시스","KOSPI",,,"033201","가구 제조업","12",,"11500000","1000","14300000000","원(KRW)","배상돈,박광호","02-3400-6386","서울특별시 송파구 오금로 311 오금동"
"263750","펄어비스","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"64239815","100","6622646000","원(KRW)","허진영","02-476-8583","경기도 과천시 과천대로2길 48 (갈현동, 펄어비스 홈 원) "
